sex,agemos,L,M,S,sigma,P3,P5,P10,P25,P50,P75,P85,P90,P95,P98,P99,P99_9,P99_99,pct120ofP95,Z2neg,Z1_5neg,Z1neg,Z0_5neg,Z0,Z0_5,Z1,Z1_5,Z2,Z2_5,Z3,Z3_5,Z4,Z4_5,Z5
1,193.5,-2.031300282,20.6155114,0.134104101,6.385208,16.8172,17.1806,17.7899,18.9728,20.6155,22.7824,24.2729,25.4684,27.6225,32.9964,35.8054,42.4767,47.3542,33.146962,16.6422,17.4159,18.31,19.3595,20.6155,22.1564,24.1093,26.6992,32.3929,37.4391,41.7437,45.6936,49.44,53.0569,56.5858
1,194.5,-2.023606828,20.67326189,0.134008581,6.403988,16.864,17.2287,17.84,19.0265,20.6733,22.8435,24.3348,25.5298,27.6808,33.0705,35.8878,42.5787,47.4706,33.216942,16.6884,17.4647,18.3617,19.4142,20.6733,22.2167,24.1712,26.7593,32.4652,37.5263,41.8435,45.805,49.5625,53.19,56.7293
1,195.5,-2.015942013,20.73088905,0.133912066,6.422643,16.9106,17.2766,17.89,19.0801,20.7309,22.9044,24.3964,25.5911,27.7389,33.1443,35.9698,42.6802,47.5864,33.286678,16.7344,17.5135,18.4134,19.4689,20.7309,22.2769,24.2328,26.8192,32.5373,37.6131,41.9429,45.916,49.6843,53.3225,56.872
1,196.5,-2.008305745,20.7883851,0.133814954,6.44117,16.9572,17.3245,17.94,19.1336,20.7884,22.9651,24.4579,25.6522,27.7968,33.2179,36.0515,42.7812,47.7015,33.356198,16.7804,17.5622,18.4649,19.5234,20.7884,22.337,24.2943,26.8789,32.609,37.6995,42.0418,46.0263,49.8056,53.4542,57.014
1,197.5,-2.000706389,20.84574003,0.133717552,6.459572,17.0038,17.3723,17.9898,19.187,20.8457,23.0257,24.5192,25.7131,27.8546,33.2911,36.1329,42.8818,47.8162,33.42553,16.8263,17.6108,18.5164,19.5779,20.8457,22.3969,24.3556,26.9384,32.6806,37.7856,42.1403,46.1362,49.9262,53.5853,57.1552
1,198.5,-1.993150137,20.90294449,0.1336202,6.477847,17.0501,17.42,18.0395,19.2402,20.9029,23.0861,24.5803,25.7738,27.9123,33.3641,36.2139,42.982,47.9303,33.494703,16.872,17.6592,18.5677,19.6322,20.9029,22.4567,24.4167,26.9977,32.7519,37.8713,42.2383,46.2455,50.0463,53.7157,57.2958
1,199.5,-1.985643741,20.95998909,0.133523244,6.495995,17.0964,17.4675,18.089,19.2934,20.96,23.1464,24.6413,25.8344,27.9698,33.437,36.2947,43.0817,48.0439,33.563745,16.9177,17.7076,18.6189,19.6863,20.96,22.5162,24.4776,27.0569,32.823,37.9568,42.336,46.3544,50.1658,53.8455,57.4356
1,200.5,-1.97819451,21.01686433,0.133427032,6.514018,17.1426,17.5149,18.1385,19.3463,21.0169,23.2064,24.7021,25.8948,28.0272,33.5096,36.3753,43.1811,48.1571,33.632689,16.9632,17.7558,18.67,19.7403,21.0169,22.5756,24.5384,27.116,32.8939,38.0419,42.4333,46.4629,50.2849,53.9748,57.5748
1,201.5,-1.970810308,21.07356067,0.133331914,6.531913,17.1885,17.5621,18.1877,19.3991,21.0736,23.2663,24.7627,25.955,28.0846,33.582,36.4556,43.2801,48.2698,33.701564,17.0085,17.8038,18.7208,19.7941,21.0736,22.6348,24.599,27.175,32.9646,38.1269,42.5303,46.5709,50.4034,54.1035,57.7134
1,202.5,-1.96349954,21.1300685,0.133238245,6.549683,17.2344,17.6092,18.2368,19.4517,21.1301,23.326,24.8232,26.0152,28.142,33.6544,36.5358,43.3788,48.382,33.770404,17.0538,17.8517,18.7715,19.8477,21.1301,22.6939,24.6594,27.2339,33.0353,38.2115,42.6269,46.6786,50.5215,54.2316,57.8514
1,203.5,-1.956271141,21.18637813,0.133146383,6.567326,17.28,17.6561,18.2857,19.5041,21.1864,23.3856,24.8835,26.0752,28.1994,33.7266,36.6157,43.4773,48.4939,33.839241,17.0988,17.8994,18.822,19.9011,21.1864,22.7527,24.7197,27.2928,33.1058,38.296,42.7233,46.7859,50.6392,54.3593,57.9888
1,204.5,-1.949134561,21.24247982,0.13305669,6.584843,17.3255,17.7028,18.3344,19.5563,21.2425,23.4449,24.9436,26.1351,28.2568,33.7987,36.6956,43.5754,48.6055,33.908109,17.1436,17.9469,18.8724,19.9544,21.2425,22.8113,24.7798,27.3516,33.1763,38.3803,42.8194,46.8929,50.7564,54.4864,58.1256
1,205.5,-1.942099744,21.29836376,0.132969531,6.602233,17.3707,17.7494,18.3829,19.6083,21.2984,23.504,25.0036,26.195,28.3142,33.8708,36.7753,43.6733,48.7166,33.977042,17.1883,17.9942,18.9224,20.0074,21.2984,22.8698,24.8398,27.4104,33.2467,38.4645,42.9154,46.9995,50.8733,54.6131,58.262
1,206.5,-1.935177101,21.35402009,0.132885274,6.619497,17.4158,17.7956,18.4312,19.66,21.354,23.563,25.0635,26.2547,28.3717,33.9428,36.855,43.771,48.8275,34.046076,17.2327,18.0413,18.9723,20.0601,21.354,22.928,24.8997,27.4692,33.3172,38.5486,43.0111,47.1059,50.9898,54.7394,58.3978
1,207.5,-1.92837748,21.40943891,0.132804292,6.636634,17.4606,17.8417,18.4792,19.7115,21.4094,23.6218,25.1232,26.3144,28.4294,34.0149,36.9346,43.8685,48.9381,34.115247,17.2769,18.0881,19.0219,20.1127,21.4094,22.986,24.9593,27.5281,33.3876,38.6326,43.1066,47.2121,51.106,54.8653,58.5332
1,208.5,-1.921712136,21.46461026,0.132726962,6.653645,17.5052,17.8875,18.527,19.7628,21.4646,23.6803,25.1829,26.3741,28.4872,34.087,37.0142,43.9659,49.0485,34.184593,17.3209,18.1347,19.0713,20.1649,21.4646,23.0438,25.0189,27.587,33.4581,38.7165,43.202,47.318,51.2219,54.9909,58.6681
1,209.5,-1.915192685,21.51952414,0.132653664,6.67053,17.5495,17.9331,18.5745,19.8138,21.5195,23.7387,25.2423,26.4337,28.5451,34.1592,37.0938,44.0631,49.1586,34.254151,17.3646,18.181,19.1204,20.2169,21.5195,23.1014,25.0783,27.6459,33.5287,38.8005,43.2973,47.4237,51.3375,55.1161,58.8027
1,210.5,-1.908831065,21.57417053,0.132584784,6.687288,17.5936,17.9783,18.6218,19.8644,21.5742,23.7969,25.3017,26.4933,28.6033,34.2315,37.1734,44.1603,49.2686,34.323959,17.4081,18.227,19.1692,20.2687,21.5742,23.1588,25.1376,27.705,33.5994,38.8844,43.3926,47.5293,51.453,55.241,58.9369
1,211.5,-1.902639482,21.62853937,0.132520711,6.70392,17.6373,18.0233,18.6687,19.9148,21.6285,23.8548,25.361,26.5528,28.6617,34.3039,37.2531,44.2574,49.3784,34.394058,17.4512,18.2728,19.2177,20.3201,21.6285,23.2159,25.1968,27.7642,33.6702,38.9684,43.4878,47.6348,51.5682,55.3657,59.0707
1,212.5,-1.896630358,21.68262062,0.132461838,6.720426,17.6808,18.068,18.7154,19.9649,21.6826,23.9126,25.4202,26.6124,28.7204,34.3765,37.333,44.3545,49.4881,34.464487,17.4941,18.3183,19.266,20.3712,21.6826,23.2728,25.2559,27.8235,33.7412,39.0524,43.5829,47.7402,51.6833,55.4901,59.2043
1,213.5,-1.890816268,21.73640419,0.132408563,6.736805,17.724,18.1124,18.7617,20.0147,21.7364,23.9702,25.4792,26.672,28.7794,34.4492,37.413,44.4516,49.5977,34.535288,17.5367,18.3634,19.3138,20.422,21.7364,23.3295,25.3148,27.883,33.8125,39.1366,43.6782,47.8456,51.7983,55.6144,59.3376
1,214.5,-1.885209876,21.78988003,0.132361289,6.753058,17.7668,18.1564,18.8077,20.0641,21.7899,24.0275,25.5382,26.7317,28.8388,34.5223,37.4931,44.5487,49.7073,34.606502,17.5789,18.4082,19.3614,20.4724,21.7899,23.3859,25.3737,27.9427,33.884,39.221,43.7735,47.9509,51.9132,55.7385,59.4706
1,215.5,-1.879823505,21.84303819,0.132320427,6.769184,17.8093,18.2001,18.8533,20.1132,21.843,24.0847,25.5972,26.7914,28.8985,34.5956,37.5735,44.646,49.8168,34.678171,17.6209,18.4527,19.4086,20.5225,21.843,23.4421,25.4324,28.0027,33.9557,39.3055,43.8688,48.0563,52.028,55.8624,59.6035
1,216.5,-1.874670324,21.8958685,0.132286382,6.785184,17.8515,18.2435,18.8985,20.1619,21.8959,24.1417,25.656,26.8512,28.9586,34.6692,37.6542,44.7433,49.9264,34.750341,17.6625,18.4968,19.4554,20.5723,21.8959,23.498,25.4911,28.0629,34.0278,39.3902,43.9644,48.1617,52.1428,55.9863,59.7362
1,217.5,-1.869760299,21.94836168,0.1322596,6.801058,17.8933,18.2865,18.9434,20.2102,21.9484,24.1984,25.7148,26.9111,29.0192,34.7431,37.7351,44.8408,50.0361,34.823053,17.7037,18.5405,19.5018,20.6217,21.9484,23.5537,25.5497,28.1234,34.1003,39.4752,44.0601,48.2672,52.2576,56.1101,59.8688
1,218.5,-1.865113245,22.00050569,0.132240418,6.816805,17.9347,18.329,18.9879,20.2582,22.0005,24.255,25.7735,26.9711,29.0803,34.8175,37.8164,44.9386,50.1458,34.896354,17.7445,18.5838,19.5479,20.6707,22.0005,23.6091,25.6083,28.1842,34.1731,39.5605,44.156,48.3729,52.3725,56.2339,60.0013
1,219.5,-1.860734944,22.05229242,0.13222933,6.832426,17.9757,18.3712,19.032,20.3057,22.0523,24.3113,25.8323,27.0312,29.1419,34.8922,37.898,45.0365,50.2557,34.970289,17.785,18.6267,19.5935,20.7192,22.0523,23.6643,25.6667,28.2453,34.2464,39.6461,44.2521,48.4787,52.4875,56.3578,60.1338
1,220.5,-1.85663384,22.10371305,0.132226801,6.84792,18.0163,18.413,19.0756,20.3528,22.1037,24.3674,25.8909,27.0915,29.2041,34.9674,37.98,45.1347,50.3658,35.044903,17.825,18.6692,19.6387,20.7674,22.1037,23.7191,25.7252,28.3069,34.3202,39.7321,44.3486,48.5847,52.6026,56.4817,60.2663
1,221.5,-1.852827186,22.15475603,0.132233201,6.863288,18.0565,18.4543,19.1188,20.3995,22.1548,24.4233,25.9496,27.1519,29.2669,35.0432,38.0625,45.2333,50.476,35.120245,17.8646,18.7113,19.6835,20.8152,22.1548,23.7738,25.7835,28.3688,34.3944,39.8185,44.4454,48.691,52.7179,56.6057,60.3988
1,222.5,-1.849323204,22.20541249,0.132248993,6.87853,18.0963,18.4952,19.1616,20.4457,22.2054,24.4791,26.0082,27.2126,29.3303,35.1194,38.1455,45.3322,50.5866,35.196362,17.9038,18.7529,19.7278,20.8625,22.2054,23.8281,25.8419,28.4311,34.4693,39.9054,44.5425,48.7976,52.8334,56.7298,60.5313
1,223.5,-1.846131607,22.255673,0.132274625,6.893645,18.1356,18.5356,19.2039,20.4915,22.2557,24.5346,26.0669,27.2734,29.3944,35.1963,38.229,45.4314,50.6974,35.273301,17.9426,18.794,19.7716,20.9093,22.2557,23.8822,25.9002,28.494,34.5447,39.9928,44.64,48.9045,52.9492,56.8542,60.664
1,224.5,-1.843261294,22.30552831,0.132310549,6.908634,18.1744,18.5756,19.2457,20.5367,22.3055,24.5899,26.1255,27.3345,29.4593,35.2737,38.313,45.5311,50.8085,35.351113,17.9808,18.8347,19.815,20.9557,22.3055,23.936,25.9585,28.5573,34.6207,40.0807,44.738,49.0117,53.0653,56.9787,60.7968
1,225.5,-1.840720248,22.3549693,0.132357221,6.923497,18.2127,18.615,19.287,20.5815,22.355,24.645,26.1842,27.3959,29.5249,35.3518,38.3977,45.6313,50.9201,35.429848,18.0186,18.8749,19.8578,21.0016,22.355,23.9896,26.0168,28.6212,34.6974,40.1691,44.8365,49.1194,53.1817,57.1035,60.9299
1,226.5,-1.83851544,22.40398706,0.132415103,6.938233,18.2505,18.6539,19.3277,20.6258,22.404,24.6999,26.2429,27.4575,29.5913,35.4307,38.483,45.732,51.032,35.509554,18.0559,18.9145,19.9001,21.0471,22.404,24.0428,26.0751,28.6856,34.7749,40.2582,44.9355,49.2276,53.2984,57.2286,61.0631
1,227.5,-1.83665586,22.45257182,0.132484631,6.952843,18.2878,18.6923,19.368,20.6696,22.4526,24.7547,26.3017,27.5194,29.6586,35.5102,38.569,45.8333,51.1445,35.590285,18.0927,18.9536,19.9419,21.092,22.4526,24.0958,26.1335,28.7506,34.853,40.3479,45.0351,49.3362,53.4156,57.3541,61.1967
1,228.5,-1.835138046,22.50071778,0.132566359,6.967326,18.3246,18.7302,19.4077,20.7128,22.5007,24.8092,26.3605,27.5816,29.7267,35.5906,38.6557,45.9352,51.2574,35.67209,18.1289,18.9922,19.9832,21.1364,22.5007,24.1485,26.1918,28.8162,34.932,40.4384,45.1353,49.4453,53.5333,57.48,61.3306
1,229.5,-1.833972004,22.54841437,0.132660699,6.981683,18.3608,18.7675,19.4468,20.7555,22.5484,24.8635,26.4194,27.6441,29.7959,35.6718,38.7432,46.0377,51.3709,35.755024,18.1646,19.0302,20.0239,21.1802,22.5484,24.2009,26.2502,28.8826,35.0119,40.5296,45.2362,49.5551,53.6514,57.6063,61.4648
1,230.5,-1.833157751,22.59565422,0.132768153,6.995913,18.3964,18.8042,19.4853,20.7977,22.5957,24.9177,26.4784,27.7071,29.8659,35.7539,38.8316,46.1409,51.4849,35.839137,18.1997,19.0676,20.064,21.2236,22.5957,24.253,26.3087,28.9496,35.0926,40.6215,45.3377,49.6654,53.7702,57.733,61.5994
1,231.5,-1.83269562,22.64242956,0.132889211,7.010018,18.4315,18.8403,19.5233,20.8392,22.6424,24.9716,26.5375,27.7704,29.9371,35.8369,38.9208,46.2448,51.5997,35.924485,18.2343,19.1044,20.1035,21.2663,22.6424,24.3049,26.3672,29.0173,35.1743,40.7143,45.4401,49.7765,53.8895,57.8604,61.7345
1,232.5,-1.832584342,22.68873292,0.133024368,7.023995,18.4659,18.8758,19.5606,20.8802,22.6887,25.0254,26.5967,27.8341,30.0093,35.9208,39.0109,46.3495,51.715,36.011121,18.2682,19.1406,20.1424,21.3085,22.6887,24.3565,26.4258,29.0858,35.2569,40.808,45.5432,49.8882,54.0094,57.9882,61.8701
1,233.5,-1.832820974,22.73455713,0.133174129,7.037847,18.4997,18.9107,19.5973,20.9206,22.7346,25.079,26.6561,27.8983,30.0826,36.0058,39.1019,46.4551,51.8312,36.0991,18.3015,19.1762,20.1807,21.3502,22.7346,24.4077,26.4845,29.1551,35.3406,40.9026,45.6471,50.0008,54.1301,58.1167,62.0063
1,234.5,-1.833400825,22.7798953,0.133338999,7.051572,18.5329,18.9449,19.6333,20.9603,22.7799,25.1325,26.7156,27.9629,30.1571,36.0918,39.194,46.5615,51.9481,36.188478,18.3341,19.2111,20.2183,21.3912,22.7799,24.4588,26.5433,29.2253,35.4253,40.9982,45.7519,50.1141,54.2515,58.2459,62.143
1,235.5,-1.834317405,22.82474087,0.133519496,7.06517,18.5654,18.9784,19.6687,20.9995,22.8247,25.1857,26.7752,28.028,30.2328,36.179,39.2871,46.6688,52.0658,36.279309,18.3661,19.2453,20.2553,21.4316,22.8247,24.5095,26.6023,29.2964,35.5112,41.0948,45.8577,50.2283,54.3736,58.3757,62.2804
1,236.5,-1.83555752,22.86908912,0.133716192,7.078643,18.5972,19.0113,19.7033,21.0379,22.8691,25.2388,26.8351,28.0936,30.3097,36.2672,39.3814,46.7771,52.1844,36.371651,18.3974,19.2789,20.2916,21.4714,22.8691,24.5599,26.6613,29.3683,35.5982,41.1925,45.9645,50.3433,54.4966,58.5063,62.4185
1,237.5,-1.837119466,22.91293151,0.133929525,7.091988,18.6283,19.0434,19.7373,21.0758,22.9129,25.2918,26.8951,28.1598,30.388,36.3567,39.4767,46.8864,52.3039,36.46556,18.428,19.3117,20.3273,21.5106,22.9129,24.6101,26.7205,29.4412,35.6864,41.2913,46.0722,50.4594,54.6205,58.6378,62.5572
1,238.5,-1.838987063,22.95626373,0.134160073,7.105208,18.6586,19.0748,19.7706,21.113,22.9563,25.3446,26.9553,28.2265,30.4676,36.4475,39.5733,46.9968,52.4243,36.561095,18.4579,19.3438,20.3622,21.5492,22.9563,24.66,26.7799,29.5151,35.7759,41.3912,46.1811,50.5764,54.7452,58.77,62.6968
1,239.5,-1.841146139,22.99908062,0.134408381,7.118301,18.6882,19.1055,19.8031,21.1495,22.9991,25.3972,27.0158,28.2938,30.5486,36.5395,39.6711,47.1082,52.5458,36.658313,18.487,19.3752,20.3964,21.5871,22.9991,24.7097,26.8395,29.59,35.8667,41.4923,46.2911,50.6945,54.871,58.9032,62.8372
1,240,-1.84233016,23.02029424,0.134539365,7.1248,18.7027,19.1206,19.8191,21.1674,23.0203,25.4235,27.0461,28.3277,30.5896,36.586,39.7204,47.1644,52.6069,36.707571,18.5013,19.3906,20.4132,21.6058,23.0203,24.7344,26.8693,29.6279,35.9126,41.5434,46.3465,50.7539,54.9343,58.9701,62.9078
1,240.5,-1.843580575,23.04137734,0.134675001,7.131268,18.7171,19.1354,19.8349,21.1853,23.0414,25.4498,27.0764,28.3617,30.6311,36.6329,39.7701,47.2209,52.6683,36.757273,18.5154,19.4058,20.4299,21.6243,23.0414,24.759,26.8992,29.666,35.9588,41.5947,46.4022,50.8136,54.9978,59.0373,62.9785
2,24,-0.98660853,16.42339664,0.085451785,1.5714,14.1473,14.3979,14.8013,15.5281,16.4234,17.4275,18.0182,18.4414,19.1062,20.4288,21.1201,22.7619,23.9622,22.927482,14.024,14.5561,15.1298,15.7503,16.4234,17.1562,17.9569,18.8355,20.2802,21.5221,22.5815,23.5535,24.4755,25.3657,26.2341
2,24.5,-1.024496827,16.38804056,0.085025838,1.586681,14.1323,14.3802,14.7796,15.4998,16.388,17.3858,17.9737,18.3953,19.0582,20.3936,21.0917,22.7494,23.9615,22.869886,14.0103,14.5368,15.105,15.7201,16.388,17.1161,17.9127,18.7882,20.2436,21.4976,22.5673,23.5488,24.4797,25.3785,26.2554
2,25.5,-1.102698353,16.3189719,0.084214052,1.617233,14.1024,14.3453,14.7369,15.4442,16.319,17.3048,17.8875,18.3061,18.9659,20.327,21.0385,22.7282,23.9636,22.75914,13.983,14.4988,15.0563,15.6609,16.319,17.038,17.827,18.697,20.1742,21.4523,22.5425,23.543,24.4918,25.4079,26.3017
2,26.5,-1.18396635,16.25207985,0.083455124,1.647769,14.073,14.311,14.6952,15.3901,16.2521,17.2269,17.8049,18.221,18.8785,20.2653,20.9902,22.7118,23.9705,22.654241,13.956,14.4615,15.0088,15.6034,16.2521,16.9627,17.7448,18.6103,20.1096,21.4118,22.5227,23.542,24.5088,25.4422,26.3528
2,27.5,-1.268071036,16.18734669,0.082748284,1.67829,14.044,14.2773,14.6543,15.3375,16.1873,17.152,17.7259,18.14,18.7959,20.2084,20.9467,22.7002,23.9822,22.555092,13.9293,14.4249,14.9624,15.5476,16.1873,16.8901,17.6661,18.528,20.0498,21.3761,22.5075,23.5457,24.5304,25.4811,26.4086
2,28.5,-1.354751525,16.12475448,0.082092737,1.708795,14.0154,14.2442,14.6143,15.2864,16.1248,17.0801,17.6504,18.0629,18.718,20.1562,20.9079,22.6933,23.9986,22.461598,13.903,14.3891,14.9172,15.4933,16.1248,16.8203,17.5909,18.4502,19.9946,21.3451,22.4971,23.5541,24.5568,25.5247,26.4691
2,29.5,-1.443689692,16.06428762,0.081487717,1.739286,13.9872,14.2117,14.5753,15.2367,16.0643,17.0111,17.5783,17.9896,18.6447,20.1085,20.8737,22.6909,24.0195,22.373662,13.877,14.354,14.8732,15.4407,16.0643,16.7532,17.5191,18.3766,19.9441,21.3187,22.4912,23.5672,24.5877,25.5729,26.5341
2,30.5,-1.53454192,16.00593001,0.080932448,1.769761,13.9595,14.1799,14.5372,15.1885,16.0059,16.945,17.5096,17.9202,18.576,20.0655,20.844,22.6931,24.045,22.291188,13.8514,14.3197,14.8303,15.3897,16.0059,16.6888,17.4506,18.3073,19.8982,21.2968,22.4899,23.5847,24.6231,25.6255,26.6036
2,31.5,-1.626928093,15.94966631,0.080426175,1.80022,13.9322,14.1487,14.5,15.1417,15.9497,16.8817,17.4443,17.8545,18.5117,20.0268,20.8188,22.6997,24.0748,22.214081,13.8261,14.2861,14.7886,15.3403,15.9497,16.627,17.3855,18.2422,19.8567,21.2794,22.493,23.6066,24.6629,25.6826,26.6775
2,32.5,-1.720434829,15.89548197,0.079968176,1.830665,13.9054,14.1181,14.4638,15.0964,15.8955,16.8212,17.3824,17.7925,18.4519,19.9926,20.798,22.7106,24.109,22.142244,13.8011,14.2532,14.748,15.2926,15.8955,16.5678,17.3236,18.1811,19.8196,21.2663,22.5005,23.6329,24.707,25.744,26.7558
2,33.5,-1.814635262,15.84336179,0.079557735,1.861094,13.8789,14.0882,14.4285,15.0525,15.8434,16.7636,17.3236,17.7342,18.3963,19.9627,20.7814,22.7259,24.1475,22.075582,13.7765,14.2211,14.7087,15.2464,15.8434,16.5112,17.2648,18.1241,19.7867,21.2576,22.5122,23.6635,24.7555,25.8097,26.8382
2,34.5,-1.909076262,15.79329146,0.079194187,1.891508,13.853,14.0589,14.3941,15.0101,15.7933,16.7086,17.268,17.6794,18.345,19.9369,20.7691,22.7453,24.1902,22.014001,13.7522,14.1898,14.6705,15.2018,15.7933,16.4571,17.2093,18.071,19.7581,21.253,22.5282,23.6983,24.8081,25.8795,26.9249
2,35.5,-2.003296102,15.7452564,0.078876895,1.921906,13.8274,14.0302,14.3606,14.9691,15.7453,16.6564,17.2156,17.6281,18.2978,19.9154,20.7609,22.7689,24.237,21.957407,13.7283,14.1592,14.6334,15.1588,15.7453,16.4056,17.1568,18.0217,19.7337,21.2526,22.5482,23.7371,24.8648,25.9534,27.0156
2,36.5,-2.096828937,15.69924188,0.078605255,1.95229,13.8023,14.0021,14.3281,14.9295,15.6992,16.6069,17.1663,17.5802,18.2548,19.8978,20.7567,22.7965,24.2878,21.905705,13.7047,14.1293,14.5975,15.1174,15.6992,16.3566,17.1074,17.9763,19.7133,21.2562,22.5723,23.78,24.9255,26.0314,27.1103
2,37.5,-2.189211877,15.65523282,0.078378696,1.982658,13.7776,13.9747,14.2964,14.8914,15.6552,16.56,17.1201,17.5357,18.2157,19.8843,20.7565,22.828,24.3425,21.858803,13.6814,14.1002,14.5628,15.0775,15.6552,16.31,17.061,17.9346,19.6969,21.2638,22.6004,23.8269,24.9902,26.1133,27.209
2,38.5,-2.279991982,15.61321371,0.078196674,2.013011,13.7534,13.9479,14.2658,14.8546,15.6132,16.5157,17.0769,17.4946,18.1805,19.8747,20.7603,22.8635,24.4012,21.816609,13.6585,14.0718,14.5292,15.0393,15.6132,16.2659,17.0175,17.8966,19.6844,21.2753,22.6324,23.8776,25.0587,26.199,27.3115
2,39.5,-2.368732949,15.57316843,0.078058667,2.043348,13.7296,13.9217,14.236,14.8193,15.5732,16.474,17.0366,17.4567,18.1492,19.8689,20.7678,22.9027,24.4636,21.779032,13.6359,14.0442,14.4968,15.0026,15.5732,16.2242,16.977,17.8621,19.6758,21.2907,22.6682,23.9322,25.1311,26.2885,27.4178
2,40.5,-2.455021314,15.53508019,0.077964169,2.07367,13.7063,13.8961,14.2071,14.7854,15.5351,16.4349,16.9992,17.422,18.1217,19.8669,20.7792,22.9457,24.5298,21.745982,13.6137,14.0173,14.4655,14.9674,15.5351,16.1849,16.9394,17.8312,19.6709,21.3097,22.7077,23.9905,25.2071,26.3818,27.5278
2,41.5,-2.538471972,15.49893145,0.077912684,2.103977,13.6834,13.8712,14.1792,14.7529,15.4989,16.3982,16.9648,17.3905,18.0978,19.8686,20.7942,22.9924,24.5996,21.717371,13.5919,13.9912,14.4353,14.9337,15.4989,16.1479,16.9046,17.8037,19.6697,21.3325,22.7509,24.0524,25.2869,26.4787,27.6415
2,42.5,-2.618732901,15.46470384,0.077903716,2.134269,13.661,13.847,14.1522,14.7218,15.4647,16.3641,16.9331,17.3621,18.0776,19.8738,20.8128,23.0426,24.673,21.693112,13.5704,13.9658,14.4063,14.9016,15.4647,16.1133,16.8726,17.7797,19.6721,21.3588,22.7976,24.1179,25.3701,26.5791,27.7586
2,43.5,-2.695488973,15.43237817,0.077936763,2.164545,13.6391,13.8233,14.1261,14.692,15.4324,16.3324,16.9043,17.3368,18.0609,19.8827,20.8349,23.0964,24.7499,21.673118,13.5493,13.9411,14.3784,14.871,15.4324,16.081,16.8433,17.759,19.6781,21.3887,22.8479,24.1869,25.4569,26.6831,27.8793
2,44.5,-2.768464816,15.40193436,0.078011309,2.194806,13.6176,13.8003,14.1008,14.6637,15.4019,16.3032,16.8782,17.3144,18.0478,19.895,20.8605,23.1536,24.8302,21.657305,13.5286,13.9172,14.3516,14.8419,15.4019,16.051,16.8168,17.7415,19.6875,21.4221,22.9017,24.2594,25.5472,26.7904,28.0034
2,45.5,-2.837426693,15.37335154,0.078126817,2.225052,13.5965,13.778,14.0765,14.6366,15.3734,16.2764,16.8548,17.295,18.038,19.9106,20.8895,23.2142,24.9139,21.64559,13.5083,13.8941,14.3259,14.8142,15.3734,16.0232,16.793,17.7273,19.7003,21.4588,22.9588,24.3352,25.6407,26.9011,28.1308
2,46.5,-2.902178205,15.34660842,0.078282739,2.255283,13.576,13.7562,14.0531,14.6109,15.3466,16.2519,16.8341,17.2786,18.0316,19.9297,20.9218,23.2781,25.0009,21.63789,13.4883,13.8717,14.3013,14.7881,15.3466,15.9977,16.7718,17.7162,19.7165,21.4989,23.0192,24.4144,25.7376,27.0151,28.2615
2,47.5,-2.962580386,15.32168181,0.078478449,2.285498,13.5559,13.7352,14.0306,14.5865,15.3217,16.2297,16.8161,17.265,18.0284,19.952,20.9574,23.3453,25.0912,21.634126,13.4688,13.85,14.2778,14.7634,15.3217,15.9743,16.7532,17.7082,19.7359,21.5422,23.0829,24.4967,25.8377,27.1324,28.3955
2,48.5,-3.018521987,15.29854897,0.078713325,2.315698,13.5364,13.7147,14.009,14.5634,15.2985,16.2099,16.8006,17.2542,18.0285,19.9775,20.9962,23.4156,25.1846,21.634218,13.4497,13.829,14.2554,14.7401,15.2985,15.9531,16.7371,17.7032,19.7586,21.5887,23.1498,24.5823,25.941,27.2527,28.5325
2,49.5,-3.069936555,15.27718618,0.078986694,2.345883,13.5173,13.6949,13.9882,14.5417,15.2772,16.1923,16.7876,17.2461,18.0317,20.0061,21.0381,23.4891,25.2811,21.638088,13.431,13.8088,14.2341,14.7182,15.2772,15.9341,16.7236,17.7013,19.7844,21.6383,23.2198,24.6709,26.0473,27.3762,28.6727
2,50.5,-3.116795864,15.2575692,0.079297841,2.376052,13.4987,13.6758,13.9683,14.5212,15.2576,16.1769,16.7772,17.2408,18.038,20.0378,21.0831,23.5656,25.3806,21.645659,13.4127,13.7894,14.2138,14.6977,15.2576,15.9171,16.7126,17.7022,19.8132,21.691,23.2928,24.7626,26.1567,27.5027,28.8158
2,51.5,-3.159107331,15.23967338,0.079646006,2.406206,13.4806,13.6573,13.9493,14.5019,15.2397,16.1638,16.7693,17.2382,18.0474,20.0725,21.1311,23.6451,25.4831,21.656857,13.3949,13.7707,14.1946,14.6786,15.2397,15.9023,16.704,17.706,19.8451,21.7467,23.3688,24.8573,26.2691,27.6321,28.9619
2,52.5,-3.196911083,15.22347371,0.080030389,2.436345,13.4631,13.6395,13.9312,14.484,15.2235,16.1528,16.7637,17.2381,18.0597,20.1102,21.182,23.7275,25.5885,21.671607,13.3775,13.7527,14.1764,14.6609,15.2235,15.8894,16.6978,17.7127,19.8799,21.8053,23.4478,24.9549,26.3844,27.7645,29.1109
2,53.5,-3.230276759,15.20894491,0.080450145,2.466469,13.4461,13.6223,13.914,14.4672,15.2089,16.1439,16.7606,17.2407,18.0749,20.1507,21.2358,23.8127,25.6968,21.689835,13.3606,13.7355,14.1593,14.6445,15.2089,15.8786,16.6939,17.722,19.9176,21.8668,23.5296,25.0553,26.5025,27.8996,29.2628
